Superficie (m2),Nombre Pieces,Nombre Chambres,Prix (Euros),Code Postal,Classe Energetique,Nombre Photos,Etage,Type de Bien,Type Vendeur,Terrasse,Parking,Cave,Ascenseur,Gardien,Renove,Box
105,5,3,799000,75015,7,10,3,1,1,1,-1,1,1,-1,-1,-1
85,3,2,800000,75011,0,10,1,1,1,-1,-1,1,1,-1,-1,-1
65,2,1,805000,75116,0,8,-1,1,1,1,-1,1,1,1,-1,-1
70,3,2,810000,75020,3,10,1,1,1,1,1,1,1,-1,-1,-1
75,3,2,815000,75015,5,10,-1,1,1,-1,1,1,1,1,-1,-1
72,3,2,820000,75016,5,2,1,1,1,-1,-1,1,1,-1,-1,-1
60,3,2,820000,75018,0,9,4,1,1,1,-1,1,1,1,-1,-1
49,2,1,820000,75007,4,7,2,1,1,-1,-1,1,-1,-1,-1,-1
85,3,2,832000,75020,4,6,2,1,1,-1,-1,-1,1,-1,-1,-1
50,2,1,845000,75116,0,9,6,1,1,-1,-1,-1,1,-1,-1,-1
64,3,2,845000,75013,4,10,1,1,1,1,1,1,1,-1,-1,-1
90,4,3,848700,75014,4,10,4,1,1,1,-1,1,1,1,-1,-1
71,3,1,849000,75009,3,8,2,1,1,-1,-1,-1,1,-1,-1,-1
80,3,2,850000,75015,4,10,3,1,1,-1,1,1,1,1,-1,-1
80,4,2,850000,75015,0,9,5,1,1,-1,-1,1,1,-1,-1,-1
66,3,2,850000,75017,0,10,3,1,1,-1,-1,-1,1,1,-1,-1
62,4,3,850000,75005,5,9,1,1,1,-1,-1,-1,1,-1,-1,-1
80,3,2,850000,75015,4,10,3,1,1,-1,1,1,1,1,-1,-1
115,4,3,858000,75020,3,10,3,1,1,1,-1,1,1,1,-1,-1
80,3,2,865000,75015,0,6,3,1,1,1,-1,-1,1,1,-1,-1
65,3,1,869000,75017,0,10,1,1,1,-1,-1,1,1,-1,1,-1
84,4,3,870000,75018,4,10,2,1,1,-1,-1,1,-1,-1,-1,-1
73,3,1,875000,75005,7,9,2,1,1,-1,-1,1,1,1,-1,-1
91,5,4,880000,75019,4,10,1,1,1,-1,-1,1,-1,-1,-1,-1
61,3,2,885000,75017,5,10,3,1,1,-1,-1,1,-1,-1,-1,-1
45,2,1,885000,75016,0,8,2,1,1,1,-1,1,1,1,-1,-1
146,3,2,885000,75016,5,10,5,1,1,-1,-1,1,1,1,-1,-1
56,3,2,885000,75017,1,9,2,1,1,1,1,-1,1,-1,-1,-1
77,3,2,885000,75011,7,10,3,1,1,-1,-1,1,-1,-1,-1,-1
74,3,2,890000,75016,0,7,-1,1,1,-1,-1,1,1,1,-1,-1
71,4,3,895000,75015,3,9,1,1,1,-1,-1,1,1,1,1,-1
84,3,1,895000,75014,0,7,-1,1,1,-1,-1,-1,-1,-1,-1,-1
76,4,3,895000,75011,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
80,4,2,895000,75019,6,10,9,1,1,1,-1,1,1,1,-1,-1
53,3,2,895000,75001,0,5,6,1,1,-1,-1,1,1,-1,-1,-1
45,2,1,900000,75005,0,10,-1,1,1,-1,-1,-1,-1,-1,1,-1
67,3,2,900000,75014,4,8,3,1,1,-1,-1,-1,-1,-1,-1,-1
102,3,2,900000,75016,0,10,-1,1,1,-1,-1,-1,-1,1,1,-1
97,4,2,915000,75015,0,6,7,1,1,1,-1,-1,1,1,-1,-1
64,3,2,915000,75016,5,10,9,1,1,1,-1,1,1,1,-1,-1
45,1,0,920000,75116,0,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
64,2,1,920000,75016,4,10,4,1,1,1,-1,1,1,-1,-1,-1
79,4,2,925000,75015,0,7,2,1,1,-1,-1,-1,1,-1,-1,-1
85,3,2,937000,75018,4,10,2,1,1,1,-1,1,1,1,-1,-1
72,3,2,945000,75013,6,10,2,1,1,1,-1,1,1,-1,-1,-1
66,2,1,949000,75016,0,10,3,1,1,1,-1,1,1,-1,-1,-1
97,4,3,949000,75019,0,10,3,1,1,1,-1,1,1,1,-1,-1
74,3,2,950000,75003,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
66,3,2,950000,75001,7,10,3,1,1,-1,-1,1,1,1,-1,-1
69,3,2,950000,75009,3,9,3,1,1,-1,-1,-1,1,-1,-1,-1
80,4,2,960000,75017,7,10,1,1,1,-1,-1,1,-1,-1,-1,-1
68,3,1,965000,75008,6,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
115,7,4,965000,75018,6,10,2,1,1,-1,-1,1,-1,-1,-1,-1
102,4,2,965000,75010,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
71,3,1,975000,75003,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
71,3,1,975000,75003,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
180,6,2,980000,75008,0,8,-1,1,1,1,-1,-1,-1,-1,-1,-1
75,3,1,980000,75016,0,7,3,1,1,-1,-1,1,1,1,-1,-1
82,3,2,980000,75016,4,10,3,1,1,1,-1,1,1,1,-1,-1
92,4,3,990000,75010,3,6,4,1,1,-1,-1,1,-1,-1,-1,-1
75,3,2,990000,75009,5,10,3,1,1,1,-1,-1,1,-1,-1,-1
78,3,2,990000,75005,0,0,2,1,1,-1,-1,-1,-1,-1,-1,-1
89,4,3,995000,75014,3,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
81,4,3,995000,75016,3,10,3,1,1,-1,-1,1,-1,-1,-1,-1
73,3,2,995000,75016,0,4,4,1,1,1,-1,1,1,1,-1,-1
118,5,3,995000,75018,3,10,1,1,1,-1,-1,1,-1,1,-1,-1
68,2,1,998000,75004,4,10,5,1,1,1,-1,1,1,1,-1,-1
90,4,2,1000000,75017,4,7,2,1,1,-1,-1,1,1,1,-1,-1
64,3,2,1025000,75019,1,2,3,1,1,-1,-1,-1,1,-1,-1,-1
95,4,2,1030000,75016,5,10,4,1,1,1,1,1,1,1,-1,-1
90,3,2,1040000,75003,4,10,1,1,1,-1,-1,1,-1,1,-1,-1
82,4,2,1045000,75014,5,10,5,1,1,-1,-1,1,-1,-1,-1,-1
80,3,2,1049000,75004,5,10,2,1,1,1,-1,-1,-1,-1,1,-1
87,4,3,1050000,75012,0,10,7,1,1,1,1,1,1,-1,-1,1
95,5,3,1050000,75018,5,10,6,1,1,-1,-1,1,1,1,-1,-1
96,4,2,1395000,75004,2,9,3,1,1,1,-1,-1,-1,-1,-1,-1
127,5,4,1399000,75019,0,10,4,1,1,1,1,1,1,-1,-1,-1
92,4,2,1400000,75011,0,1,-1,1,1,1,-1,-1,1,-1,-1,-1
128,5,4,1400000,75014,5,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
66,2,1,1414000,75006,7,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
109,5,3,1430000,75017,0,10,1,1,1,-1,-1,-1,1,1,-1,-1
142,4,3,1445000,75019,3,10,-1,1,1,1,1,-1,-1,-1,-1,-1
91,4,2,1445000,75003,3,10,1,1,1,-1,-1,1,-1,-1,-1,-1
108,5,3,1450000,75014,4,8,5,1,1,1,-1,1,-1,-1,-1,-1
112,4,3,1460000,75003,3,10,3,1,1,-1,-1,1,1,1,-1,-1
77,3,2,1460000,75008,0,8,5,1,1,1,-1,-1,1,-1,-1,-1
106,3,2,1480000,75016,0,10,4,1,1,-1,-1,1,1,1,-1,-1
76,2,1,1495000,75008,4,10,7,1,1,1,-1,-1,1,-1,-1,-1
97,3,2,1495000,75003,5,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
120,5,3,1495000,75015,4,10,2,1,1,-1,-1,1,-1,-1,-1,-1
60,3,1,1500000,75007,0,10,5,1,1,-1,-1,1,1,-1,-1,-1
98,4,2,1520000,75007,3,10,1,1,1,-1,-1,1,1,1,-1,-1
116,5,3,1525000,75017,5,10,4,1,1,-1,-1,1,1,1,-1,-1
90,3,1,1530000,75008,4,10,4,1,1,-1,-1,1,1,1,-1,-1
94,3,2,1530000,75009,4,10,3,1,1,-1,-1,1,1,1,-1,-1
98,4,2,1520000,75007,3,10,1,1,1,-1,-1,1,1,1,-1,-1
116,5,3,1525000,75017,5,10,4,1,1,-1,-1,1,1,1,-1,-1
94,3,2,1530000,75009,4,10,3,1,1,-1,-1,1,1,1,-1,-1
90,3,1,1530000,75008,4,10,4,1,1,-1,-1,1,-1,-1,-1,-1
116,3,2,1545000,75010,5,10,4,1,1,1,-1,-1,-1,-1,-1,-1
86,3,2,1559000,75006,4,10,3,1,1,-1,-1,1,-1,-1,-1,-1
85,3,1,1575000,75006,4,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
158,6,5,1590000,75011,7,10,1,1,1,-1,-1,1,-1,-1,-1,-1
116,6,4,1600000,75015,2,10,1,1,1,1,1,-1,-1,-1,-1,-1
121,3,1,1600000,75011,0,6,2,1,1,1,-1,-1,-1,-1,-1,-1
136,5,4,1605000,75020,0,10,8,1,1,1,1,-1,-1,-1,-1,-1
114,6,3,1650000,75009,4,10,3,1,1,-1,-1,1,-1,1,-1,-1
177,6,4,1670000,75019,3,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
123,5,3,1690000,75008,4,10,3,1,1,-1,-1,1,-1,-1,-1,-1
150,5,3,1690000,75017,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
141,5,2,1692000,75017,4,9,4,1,1,-1,1,-1,-1,-1,-1,-1
128,5,3,1696000,75009,3,10,2,1,1,-1,-1,1,-1,-1,-1,-1
96,4,2,1700000,75016,5,10,5,1,1,1,-1,1,-1,-1,-1,-1
142,4,2,1716000,75002,4,10,1,1,1,-1,-1,-1,1,-1,-1,-1
89,4,2,1750000,75006,7,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
173,6,4,1750000,75017,5,10,-1,1,1,-1,-1,1,1,-1,-1,-1
102,5,3,1760000,75008,0,10,3,1,1,-1,-1,1,-1,-1,1,-1
142,5,3,1795000,75003,0,10,2,1,1,-1,-1,-1,1,-1,-1,-1
129,4,2,1855000,75017,3,10,6,1,1,-1,-1,1,-1,-1,-1,-1
113,4,2,1860000,75008,4,10,3,1,1,-1,-1,-1,1,1,1,-1
80,4,2,1880000,75016,6,10,8,1,1,1,-1,-1,-1,-1,1,-1
168,6,4,1900000,75009,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
136,4,3,1910000,75009,4,10,3,1,1,-1,-1,-1,1,-1,-1,-1
99,4,2,1950000,75007,0,7,1,1,1,-1,-1,1,1,-1,-1,-1
107,4,3,1950000,75008,4,8,3,1,1,-1,-1,1,1,-1,-1,-1
130,5,3,1955000,75002,4,10,2,1,1,1,-1,-1,-1,-1,1,-1
168,6,4,1975000,75009,2,10,1,1,1,-1,-1,1,-1,-1,-1,-1
157,6,4,1975000,75009,4,10,3,1,1,-1,-1,1,1,-1,-1,-1
100,3,2,1990000,75001,0,10,4,1,1,-1,-1,-1,1,-1,-1,-1
188,7,4,1990000,75016,4,10,3,1,1,-1,-1,1,-1,-1,-1,-1
133,5,3,1990000,75016,0,1,2,1,1,-1,-1,1,1,-1,-1,-1
151,5,3,2100000,75003,4,10,6,1,1,-1,1,-1,-1,-1,-1,-1
104,3,2,2142000,75001,0,10,4,1,1,-1,-1,-1,1,-1,-1,-1
168,5,3,2150000,75016,5,9,4,1,1,-1,-1,1,1,-1,-1,-1
138,4,3,2175000,75016,4,10,3,1,1,-1,1,-1,-1,-1,-1,-1
177,7,5,2195000,75016,6,10,1,1,1,1,1,1,-1,-1,-1,-1
170,5,3,2195000,75008,0,10,1,1,1,-1,-1,1,-1,-1,-1,-1
163,6,4,2200000,75017,5,10,4,1,1,-1,-1,1,-1,-1,-1,-1
92,3,1,2215000,75016,0,8,3,1,1,1,-1,-1,-1,-1,-1,-1
183,5,3,2250000,75016,4,10,4,1,1,-1,-1,1,1,-1,-1,-1
180,5,2,2250000,75008,0,8,3,1,1,-1,1,-1,-1,-1,-1,-1
164,7,6,2285000,75017,0,10,-1,1,1,-1,-1,1,1,-1,-1,-1
169,5,3,2295000,75016,4,9,5,1,1,-1,-1,1,-1,-1,-1,-1
169,6,4,2295000,75016,4,3,5,1,1,-1,-1,1,1,-1,-1,-1
150,5,3,2345000,75015,0,10,8,1,1,1,1,-1,-1,-1,-1,-1
210,6,3,2350000,75116,3,10,1,1,1,-1,-1,1,1,-1,-1,-1
172,6,4,2390000,75017,0,10,5,1,1,1,-1,-1,-1,-1,-1,-1
205,5,3,2450000,75004,3,10,4,1,1,-1,-1,1,-1,-1,-1,-1
182,6,4,2472000,75009,3,10,1,1,1,-1,-1,-1,1,-1,-1,-1
152,5,4,2490000,75002,4,10,3,1,1,1,-1,-1,-1,-1,-1,-1
227,8,6,2490000,75009,3,10,4,1,1,1,-1,-1,-1,-1,-1,-1
130,5,3,2500000,75001,3,7,5,1,1,-1,-1,1,-1,-1,-1,-1
0,6,3,2500000,75011,0,10,3,1,1,-1,-1,-1,1,-1,-1,-1
178,7,5,2500000,75016,4,2,7,1,1,-1,-1,-1,-1,-1,-1,-1
264,7,3,2500000,75015,5,10,-1,1,1,1,-1,1,-1,-1,1,-1
145,6,5,2550000,75004,5,10,-1,1,1,-1,-1,-1,-1,-1,1,-1
137,4,2,2575000,75008,0,8,-1,1,1,-1,-1,-1,1,-1,1,-1
171,5,3,2590000,75001,6,10,1,1,1,-1,-1,-1,1,-1,-1,-1
202,7,3,2590000,75008,4,10,2,1,1,-1,-1,-1,1,-1,-1,-1
133,5,2,2630000,75016,0,7,5,1,1,-1,-1,1,-1,-1,-1,-1
205,1,4,2650000,75002,0,10,3,1,1,-1,-1,1,-1,-1,-1,-1
132,5,2,3140000,75007,5,10,5,1,1,-1,-1,-1,-1,-1,1,-1
90,3,1,3150000,75007,0,6,-1,1,1,-1,-1,-1,1,1,-1,-1
180,5,3,3200000,75008,0,10,1,1,1,-1,-1,1,-1,-1,-1,-1
134,6,4,3325000,75007,4,10,6,1,1,-1,-1,1,-1,-1,-1,-1
133,6,4,3325000,75007,0,6,5,1,1,-1,-1,1,1,-1,-1,-1
205,7,4,3350000,75007,4,10,4,1,1,-1,-1,1,-1,-1,1,-1
141,5,3,3360000,75007,6,5,4,1,1,1,-1,-1,-1,-1,-1,-1
251,7,5,3500000,75016,4,10,-1,1,1,1,-1,-1,-1,-1,-1,-1
123,5,3,3500000,75017,0,10,6,1,1,1,-1,1,-1,-1,-1,-1
203,6,5,3710000,75008,0,10,4,1,1,-1,1,-1,1,-1,-1,-1
215,5,2,3750000,75008,3,10,2,1,1,1,-1,1,-1,-1,-1,-1
180,4,3,3885000,75008,2,1,3,1,1,-1,-1,1,-1,-1,-1,-1
159,5,3,4200000,75004,0,10,2,1,1,1,-1,-1,-1,-1,-1,-1
311,7,3,4950000,75116,6,9,5,1,1,-1,-1,1,-1,-1,-1,-1
393,8,3,9000000,75116,0,10,5,1,1,1,-1,-1,1,-1,-1,-1
254,6,3,9225000,75008,2,10,7,1,1,-1,-1,1,-1,-1,-1,-1
5,1,0,45000,75009,0,6,6,1,1,-1,-1,-1,-1,-1,-1,-1
7,1,0,89000,75015,0,4,8,1,1,-1,-1,-1,-1,-1,-1,-1
8,1,0,90000,75010,7,3,2,1,1,-1,-1,-1,-1,-1,-1,-1
9,1,0,93000,75009,0,7,7,1,1,-1,-1,-1,-1,-1,-1,-1
9,1,0,94000,75019,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
7,1,0,95000,75017,0,8,6,1,1,-1,-1,-1,1,1,-1,-1
14,1,0,97000,75009,6,5,6,1,1,-1,-1,-1,-1,1,-1,-1
7,1,0,105000,75116,0,7,6,1,1,-1,-1,-1,1,-1,-1,-1
12,1,0,110000,75010,7,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
11,1,0,110000,75015,6,4,1,1,1,-1,-1,-1,1,1,-1,-1
8,1,0,110000,75018,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
10,1,0,110000,75020,7,8,7,1,1,-1,-1,-1,-1,-1,-1,-1
9,1,0,115000,75008,0,6,6,1,1,-1,-1,-1,-1,-1,-1,-1
10,1,0,117700,75011,7,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
12,1,0,119000,75018,6,3,-1,1,1,-1,-1,-1,-1,-1,-1,-1
17,2,1,120000,75018,0,7,-1,1,1,-1,-1,-1,-1,1,-1,-1
7,1,0,120000,75002,7,4,6,1,1,-1,-1,-1,1,-1,-1,-1
9,1,0,122000,75016,0,3,2,1,1,-1,-1,-1,-1,-1,-1,-1
11,1,0,125000,75017,0,6,8,1,1,-1,-1,-1,-1,1,-1,-1
11,1,0,127000,75002,0,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
12,1,0,130000,75009,0,10,6,1,1,-1,-1,-1,1,-1,1,-1
10,1,0,135000,75016,0,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
0,1,0,139000,75016,0,4,6,1,1,-1,-1,-1,-1,-1,-1,-1
11,1,0,145000,75008,0,3,6,1,1,-1,-1,-1,-1,-1,-1,-1
14,1,0,150000,75018,0,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
17,1,0,150000,75020,4,5,-1,1,1,-1,-1,-1,-1,1,-1,-1
13,1,0,155000,75009,7,7,7,1,1,-1,-1,-1,-1,-1,-1,-1
13,1,0,156000,75018,4,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
14,1,0,156000,75015,7,7,-1,1,1,-1,-1,-1,-1,-1,-1,-1
13,1,0,160000,75116,0,10,6,1,1,-1,-1,-1,-1,1,-1,-1
9,1,0,160000,75001,6,9,5,1,1,-1,-1,-1,-1,-1,1,-1
19,1,0,161000,75018,6,4,-1,1,1,-1,-1,-1,-1,-1,-1,-1
15,1,0,170000,75012,0,3,7,1,1,-1,-1,-1,1,-1,-1,-1
17,1,0,170000,75020,6,3,3,1,1,-1,-1,-1,1,-1,-1,-1
14,1,0,177000,75010,0,6,5,1,1,-1,-1,-1,-1,-1,-1,-1
20,1,0,180000,75016,6,4,-1,1,1,-1,-1,-1,1,-1,-1,-1
19,1,0,180000,75018,5,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
13,1,0,185000,75010,5,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
19,1,0,185000,75018,6,7,6,1,1,-1,-1,-1,-1,-1,-1,-1
18,1,0,185500,75012,7,9,2,1,1,-1,-1,-1,1,-1,-1,-1
16,1,0,187200,75011,6,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
16,1,0,190000,75013,7,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
16,1,0,194000,75010,6,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
15,1,0,195000,75017,0,6,2,1,1,-1,-1,-1,-1,-1,-1,-1
16,1,0,195000,75018,0,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
27,2,1,195000,75018,7,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1
17,1,0,199000,75018,6,4,5,1,1,-1,-1,-1,-1,-1,-1,-1
23,1,0,199500,75018,0,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
19,2,1,205000,75014,7,6,2,1,1,-1,-1,-1,-1,-1,-1,-1
14,1,0,205000,75015,6,5,-1,1,1,-1,-1,1,-1,1,-1,-1
26,2,1,210000,75018,7,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
22,1,0,210000,75012,7,4,7,1,1,1,-1,-1,1,-1,-1,-1
19,1,0,214000,75013,6,7,-1,1,1,-1,-1,-1,-1,-1,-1,-1
17,1,0,215000,75009,6,8,2,1,1,-1,-1,-1,1,-1,-1,-1
13,1,0,220000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
15,1,0,220000,75007,6,4,4,1,1,-1,-1,-1,1,-1,-1,-1
23,2,1,227000,75018,7,6,5,1,1,-1,-1,-1,-1,-1,-1,-1
18,1,0,230000,75016,5,8,7,1,1,-1,-1,-1,-1,-1,-1,-1
17,1,0,233200,75001,5,4,-1,1,1,-1,-1,-1,-1,-1,-1,-1
23,2,1,233795,75018,7,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
28,2,1,234000,75018,6,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
21,1,0,235000,75017,0,7,-1,1,1,-1,-1,-1,1,1,-1,-1
18,1,0,235000,75011,0,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
18,1,0,235000,75011,0,7,3,1,1,-1,-1,1,-1,-1,-1,-1
19,1,0,238000,75015,6,9,6,1,1,-1,-1,1,-1,-1,-1,-1
21,1,0,238000,75020,5,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
21,1,0,239000,75018,6,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
29,2,1,240000,75018,6,10,2,1,1,-1,-1,1,-1,-1,-1,-1
32,1,0,240000,75018,5,8,3,1,1,1,-1,-1,-1,-1,-1,-1
21,1,0,240000,75020,0,9,5,1,1,-1,-1,1,-1,-1,1,-1
26,2,1,240000,75013,6,7,4,1,1,-1,-1,1,-1,-1,-1,-1
26,1,0,244000,75019,6,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
21,1,0,248000,75015,6,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
18,1,0,249000,75017,6,10,6,1,1,-1,-1,-1,-1,-1,-1,-1
15,1,0,250000,75013,5,5,6,1,1,1,1,-1,-1,-1,-1,-1
27,1,0,250000,75019,6,3,-1,1,1,-1,-1,1,1,-1,-1,-1
21,1,0,250000,75020,0,10,8,1,1,-1,-1,-1,1,1,-1,-1
25,1,0,250000,75012,0,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,255000,75019,6,4,-1,1,1,-1,-1,-1,-1,-1,-1,-1
30,2,1,255000,75019,6,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
21,1,0,259000,75015,5,9,3,1,1,-1,-1,-1,-1,-1,-1,-1
26,1,0,259000,75017,4,4,1,1,1,1,-1,-1,-1,-1,-1,-1
15,1,0,260000,75016,0,6,2,1,1,-1,-1,-1,-1,-1,-1,-1
23,2,1,260000,75010,7,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
30,1,0,260000,75020,6,7,1,1,1,1,-1,1,-1,-1,-1,-1
24,1,0,260000,75014,0,8,3,1,1,-1,-1,1,-1,-1,-1,-1
17,1,0,260000,75017,7,5,5,1,1,1,-1,-1,-1,-1,-1,-1
41,1,0,262000,75010,0,4,-1,1,1,-1,-1,-1,-1,-1,-1,-1
25,1,0,262500,75018,6,9,3,1,1,-1,-1,-1,-1,-1,-1,-1
25,2,0,265000,75019,0,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,265000,75018,4,10,-1,1,1,-1,-1,-1,-1,1,-1,-1
25,1,0,268000,75017,0,7,7,1,1,-1,-1,1,1,-1,-1,-1
27,2,1,268000,75018,6,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
28,1,0,270000,75018,5,1,1,1,1,-1,-1,-1,1,1,-1,-1
24,1,0,270000,75011,7,6,3,1,1,-1,-1,1,-1,-1,-1,-1
20,1,0,270000,75003,5,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
26,2,1,270000,75011,0,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
23,1,0,270000,75020,0,9,1,1,1,-1,-1,-1,-1,-1,-1,-1
25,1,0,273000,75011,7,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
29,1,0,275000,75018,5,9,5,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,275000,75020,6,7,4,1,1,1,-1,1,-1,-1,-1,-1
28,1,0,275000,75020,6,8,1,1,1,1,-1,-1,1,-1,-1,-1
15,1,0,275600,75004,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
28,2,1,277000,75019,5,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
24,2,1,278000,75010,7,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
24,1,0,280000,75015,0,5,4,1,1,-1,1,-1,-1,-1,-1,-1
25,1,0,282100,75018,6,3,1,1,1,-1,-1,1,-1,-1,-1,-1
31,1,0,290000,75019,4,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,290000,75018,0,7,3,1,1,-1,-1,1,-1,-1,-1,-1
32,2,1,290000,75018,0,8,2,1,1,-1,-1,1,-1,-1,-1,-1
37,1,0,290000,75010,3,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,294000,75018,0,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
32,1,0,295000,75018,7,6,-1,1,1,-1,-1,-1,1,-1,-1,-1
26,2,1,295000,75011,0,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
26,2,1,295000,75010,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
23,2,1,295000,75019,0,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
24,1,0,295000,75013,5,10,-1,1,1,-1,-1,-1,-1,-1,1,-1
23,2,1,297000,75013,6,10,6,1,1,-1,-1,-1,-1,-1,1,-1
34,1,0,299000,75013,0,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
22,1,0,299000,75002,0,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
27,2,1,299000,75020,4,5,7,1,1,-1,-1,1,1,-1,-1,-1
27,2,0,299000,75020,5,7,6,1,1,1,-1,1,-1,-1,-1,-1
25,2,1,299000,75015,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
23,1,0,299000,75004,0,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1
25,2,1,299000,75012,7,9,-1,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,299000,75017,6,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
28,2,1,299000,75018,0,5,5,1,1,-1,-1,1,-1,-1,1,-1
32,1,0,299000,75018,6,6,3,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,299000,75015,6,6,4,1,1,-1,-1,-1,1,-1,-1,-1
17,1,0,299000,75007,0,9,7,1,1,-1,-1,-1,1,-1,-1,-1
29,1,0,300000,75011,5,8,1,1,1,-1,-1,1,-1,1,-1,-1
27,1,0,300000,75010,4,5,2,1,1,-1,-1,-1,-1,1,-1,-1
28,1,0,300000,75019,4,4,1,1,1,-1,-1,-1,-1,-1,1,-1
34,1,0,300000,75013,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,300000,75014,4,9,2,1,1,-1,-1,1,1,-1,-1,-1
32,2,1,300000,75018,7,10,2,1,1,-1,-1,1,-1,-1,-1,-1
26,2,1,304650,75014,7,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
31,2,1,305000,75012,6,4,2,1,1,-1,-1,1,-1,1,-1,-1
31,2,1,305000,75012,6,4,2,1,1,-1,-1,1,-1,1,-1,-1
32,2,1,305000,75020,6,4,-1,1,1,-1,-1,-1,-1,-1,-1,-1
28,1,0,308000,75018,5,0,1,1,1,1,-1,-1,-1,-1,-1,-1
34,2,1,310000,75015,0,10,-1,1,1,-1,-1,1,-1,1,-1,-1
28,1,0,310000,75018,5,10,-1,1,1,1,-1,-1,1,-1,-1,-1
25,1,0,310000,75018,6,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
27,2,1,312000,75003,5,7,4,1,1,-1,-1,-1,-1,-1,-1,-1
32,2,1,312000,75018,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,315000,75010,4,8,2,1,1,-1,-1,1,-1,-1,1,-1
33,2,1,315000,75018,0,10,3,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,315000,75019,0,4,3,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,316000,75018,7,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
29,2,1,317000,75016,6,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
23,1,0,318000,75004,5,6,-1,1,1,-1,-1,1,-1,-1,1,-1
